name,full_name,trip_count,trip_list,stop_count,stop_list,id,direction_id
V-500HK,Hebbala Bridge → Hosakote Bus Stand (Old),2,"['08:00:00', '14:05:00']",36,"['Hebbala Bridge', 'Kempapura', 'Veerannapalya', 'Manyatha Tech Park', 'Nagawara Junction', 'HBR Layout', 'Hennur Junction', 'Kalyananagara', 'Kalyananagara 80 feet Road', 'Babusabpalya', 'Horamavu Signal', 'Vijaya Bank Colony Ring Road', 'B Channasandra Bridge(Ramamurthy Nagara Ring Road)', 'Kasthurinagara', 'Tin Factory', 'ITI Colony Gate', 'KR Pura Bus Stand', 'KR Pura Bus Stand', 'KR Pura Extension', 'TC Palya  Gate Hosakote Road', 'Bhattarahalli', 'SJES College', 'Medahalli', 'Cipla Avalahalli', 'Avalahalli Hosakote', 'Cheemasandra Gate', 'Bandapura Gate', 'Budigere Cross', 'Sapthagiri Convention Hall', 'Katamanallur Gate', 'Hosakote Kodi', 'Hosakote Toll (Volvo)', 'Hosakote High School', 'Hosakote BEO office', 'Hosakote Flower Market', 'Hosakote Bus Stand (Old)']",6761,1
297-A HBLB-ISNH,Hebbala Bridge → Indrasanahalli,1,['14:35:00'],34,"['Hebbala Bridge', 'Military Dairy Farm (Esteem Mall)', 'Kodigehalli Gate', 'Byatarayanapura', 'GKVK GATE', 'Jakkur Aerodrum', 'Allalasandra Gate', 'Raitarasanthe Yelahanka', 'Yelahanka Santhe Circle', 'Kogilu Cross', 'Kendriya Vihara', 'Venkatala', 'Palanahalli Gate', 'Bagalur Cross', 'Indian Air Force', 'Bharathi Nagara', 'Hunasamaranahalli', 'SMVIT Cross', 'Bettahalasuru Cross', 'Vidyanagara Cross Chikkajala', 'Chikkajala', 'Meenakunte Hosuru', 'ITC Factory', 'Thabarahalli', 'Sadahalli Gate', 'Sadahalli', 'Metrocorp Nirvana Layout', 'Chowdanahalli', 'Nagamangala', 'Hegganahalli', 'Hegganahalli Gate', 'E Hosuru', 'Dyavarahalli Cross', 'Indrasanahalli']",8983,0
V-500DF KDG-HBLB,Hebbala Bridge → Kadugodi Bus Station,1,['07:30:00'],38,"['Hebbala Bridge', 'Kempapura', 'Veerannapalya', 'Manyatha Tech Park', 'Nagawara Junction', 'HBR Layout', 'Hennur Junction', 'Kalyananagara', 'Kalyananagara 80 feet Road', 'Babusabpalya', 'Horamavu Signal', 'Vijaya Bank Colony Ring Road', 'B Channasandra Bridge(Ramamurthy Nagara Ring Road)', 'Kasthurinagara', 'Tin Factory', 'KR Pura Railway Station', 'B Narayanapura', 'Mahadevapura', 'Singaianapalya Phoenix', 'Garudacharpalya', 'ESI Hospital/Brook Steel', 'Hoodi', 'Hoodi Metro Station', 'Graphite India', 'SAP Labs', 'Kundalahalli Metro Station', 'I Gate', 'KTPO', 'White Field Bus Station (Vydehi Hospital)', 'Sathya Sai Hospital', 'Big Bazzar ITPL', 'Pattandur Agrahara Gate', 'ITPL', 'GR Tech Park ITPL', 'BPL', 'Hope Farm', 'Kadugodi Bridge', 'Kadugodi Bus Station']",6889,1
V-500A D13G-BSK-HBL,Kamakya Talkies → Hebbala Bridge,16,"['05:25:00', '05:50:00', '05:55:00', '06:10:00', '06:20:00', '07:41:00', '07:51:00', '08:06:00', '08:16:00', '08:21:00', '08:31:00', '08:36:00', '08:46:00', '09:06:00', '09:26:00', '15:31:00']",50,"['Kamakya Talkies', 'Devegowda Petrol Bunk', 'Kadirenahalli Park', 'Kadirenahalli Cross', 'Banashankari Bus Station', 'Sangam Circle', 'Jayanagara 5th Block', 'Marenahalli Petrol Bunk(Ragigudda Metro Station)', 'Ragigudda Temple', 'East End Jayanagara', 'MICO Layout BTM', 'BTM Layout Water Tank', 'BTM Layout 16th Main', 'Kuvempunagara ( BTM Layout)', 'Central Silk Board Metro Station', 'Central Silk Board', 'SI Apartment HSR Layout', '14th Main HSR Layout', 'Depot-25 Gate', 'Agara Junction', 'Ibbaluru', 'Sarjapura Ring Road Junction', 'Bellanduru Petrol Bunk', 'Bellanduru City light Apartment', 'Eco Space', 'Devarabisanahalli Ring Road', 'New Horizon College', 'Kadubisanahalli', 'Multiplex Marathahalli', 'Kalamandira Marathahalli Bridge', 'Karthik Nagara', 'Dodda Nekkundi Bridge/Rainbow Hospital', 'EMC2', 'Mahadevapura Ring Road', 'B Narayanapura Ring Road', 'KR Pura Railway Station', 'Tin Factory', 'Kasthurinagara', 'B Channasandra Bridge(Ramamurthy Nagara Ring Road)', 'Vijaya Bank Colony Ring Road', 'Horamavu Signal', 'Babusabpalya', 'Kalyananagara', 'Hennur Junction', 'HBR Layout', 'Nagawara Junction', 'Manyatha Tech Park', 'Veerannapalya', 'Kempapura', 'Hebbala Bridge']",2199,0
V-500A D13G-BSK-HBL,Hebbala Bridge → Kamakya Talkies,15,"['11:20:00', '16:55:00', '17:15:00', '17:20:00', '17:35:00', '17:45:00', '17:50:00', '18:00:00', '18:05:00', '18:35:00', '20:25:00', '21:00:00', '21:05:00', '21:20:00', '21:35:00']",49,"['Hebbala Bridge', 'Kempapura', 'Veerannapalya', 'Manyatha Tech Park', 'Nagawara Junction', 'HBR Layout', 'Hennur Junction', 'Kalyananagara', 'Babusabpalya', 'Horamavu Signal', 'Vijaya Bank Colony Ring Road', 'B Channasandra Bridge(Ramamurthy Nagara Ring Road)', 'Kasthurinagara', 'Tin Factory', 'KR Pura Railway Station', 'B Narayanapura Ring Road', 'Mahadevapura Ring Road', 'EMC2', 'Dodda Nekkundi Bridge/Rainbow Hospital', 'Karthik Nagara', 'Kalamandira Marathahalli Bridge', 'Multiplex Marathahalli', 'Kadubisanahalli', 'New Horizon College', 'Devarabisanahalli Ring Road', 'Eco Space', 'Bellanduru City Light Appartment', 'Bellanduru Petrol Bunk', 'Sarjapura Ring Road Junction', 'Ibbaluru', 'Agara Junction', 'Depot-25 Gate (Central Silk Board)', 'HSR Layout 14th Main', 'SI Apartment HSR Layout', 'Central Silk Board Metro Station', 'Kuvempunagara Bus Station(BTM Layout)', 'BTM Layout 16th Main', 'BTM Layout Water Tank', 'MICO Layout BTM', 'East End Jayanagara', 'Ragigudda Temple', 'Marenahalli Petrol Bunk(Ragigudda Metro Station)', 'Jayanagara 5th Block', 'Sangam Circle', 'Banashankari Bus Station', 'Kadirenahalli Cross', 'Kadirenahalli Park', 'Devegowda Petrol Bunk', 'Kamakya Talkies']",2199,1
501-CH,Kumbalagodu → Hebbala Bridge,3,"['14:05:00', '16:35:00', '20:30:00']",51,"['Kumbalagodu', 'Ramohalli Cross', 'Juggath Pharma', 'Anchepalya', 'RR Medical College', 'Vishwa Okkaligara Mata Basavanagara', 'NICE Road Kengeri Road Junction', 'Depot-12 Gate', 'Kengeri Metro Station', 'Kengeri Ganesha Temple', 'Kommaghatta Junction', 'Kengeri Post Office', 'Kengeri Railway Station', 'Kengeri Satellite Town', 'Kengeri Church', 'Shirke KHB Quarters', 'Nagadevanahalli', 'Kenchanapura Cross', 'Mariyappanapalya', 'PVP School', 'Univesity Quarters', 'Mallathahalli Cross', 'Kengunte Circle (IIPM)', 'Ambedkar Institute of Technology', 'Deepa Complex', 'Papareddypalya', 'Papareddypalya Aladamara', 'BDA Complex Nagarabhavi', 'Vokkaliga School Kottigepalya', 'Kottigepalya', 'Summanahalli', 'Lurdubayi Samudaya Bhavana', 'Kempegowda Arch', 'Laggere Bridge', 'Nandini Layout Ring Road', 'Nandhini Layout', 'Rajkumar Punya Bhoomi', 'Kanteerava Studio', 'Modern Food Goraguntepalya', 'Reliance Petrol Bunk Goraguntepalya', 'Goraguntepalya', 'Alisda', 'Jalahalli Village', 'Jalahalli Bakery', 'Muthyalanagara Cross', 'MES Road', 'BEL Circle', 'Kuvempu Circle', 'Devinagara Cross', 'Bhadrappa Layout', 'Hebbala Bridge']",3246,0
501-CH,Hebbala Bridge → Kumbalagodu,3,"['06:00:00', '12:05:00', '18:20:00']",51,"['Hebbala Bridge', 'Bhadrappa Layout', 'Devinagara Cross', 'Kuvempu Circle', 'BEL Circle', 'MES Road', 'Muthyalanagara Cross', 'Jalahalli Bakery', 'Jalahalli Village', 'Alisda', 'Goraguntepalya', 'Reliance Petrol Bunk Goraguntepalya', 'Modern Food Goraguntepalya', 'Kanteerava Studio', 'Rajkumar Punya Bhoomi', 'Nandhini Layout', 'Nandini Layout Ring Road', 'Laggere Bridge', 'Kempegowda Arch', 'Lurdubayi Samudaya Bhavana', 'Depot-31 Gate', 'Summanahalli', 'Kottigepalya', 'Vokkaliga School Kottigepalya', 'BDA Complex Nagarabhavi', 'Papareddypalya Aladamara', 'Papareddypalya', 'Deepa Complex', 'Ambedkar Institute of Technology', 'Kengunte Circle (IIPM)', 'Mallathahalli Cross', 'Bengaluru University Quarters', 'PVP School', 'Mariyappanapalya', 'Kenchanapura Cross', 'Nagadevanahalli', 'Shirke KHB Quarters', 'Kengeri Church', 'Kengeri Satellite Town', 'Kengeri Railway Station', 'Kengeri Post Office', 'Kommaghatta Junction', 'Kengeri Ganesha Temple', 'Kengeri Metro Station', 'Depot-12 Gate', 'Vishwa Okkaligara Mata Basavanagara', 'RR Medical College', 'Anchepalya', 'Juggath Pharma', 'Ramohalli Cross', 'Kumbalagodu']",3246,1
298-E HBLB-KND,Hebbala Bridge → Kundana Circle,1,['06:45:00'],37,"['Hebbala Bridge', 'Military Dairy Farm (Esteem Mall)', 'Kodigehalli Gate', 'Byatarayanapura', 'GKVK GATE', 'Jakkur Aerodrum', 'Allalasandra Gate', 'Raitarasanthe Yelahanka', 'Yelahanka Santhe Circle', 'Kogilu Cross', 'Kendriya Vihara', 'Venkatala', 'Palanahalli Gate', 'Bagalur Cross', 'Indian Air Force', 'Bharathi Nagara', 'Hunasamaranahalli', 'SMVIT Cross', 'Bettahalasuru Cross', 'Vidyanagara Cross Chikkajala', 'Chikkajala', 'Meenakunte Hosuru', 'ITC Factory', 'Thabarahalli', 'Sadahalli', 'Pujanahalli Gate', 'Kempathimmanahalli Cross', 'Kempathimmanahalli', 'Uganawadi Cross', 'Uganawadi', 'Peddanahalli', 'Devaganahalli', 'Kundana Cross', 'Sikayanahalli', 'Sugalla', 'Kundana', 'Kundana Circle']",8242,0
501-BH BTM-BSK-HBLB,Kuvempunagara Bus station (BTM Layout) → Hebbala Bridge,4,"['04:50:00', '05:20:00', '05:50:00', '06:10:00']",46,"['Kuvempunagara Bus station (BTM Layout)', 'BTM Layout 16th Main', 'BTM Layout Water Tank', 'MICO Layout BTM', 'East End Jayanagara', 'Ragigudda Temple', 'Marenahalli Petrol Bunk(Ragigudda Metro Station)', 'Jayanagara 5th Block', 'Sangam Circle', 'Banashankari Bus Station', 'Kadirenahalli Cross', 'Kadirenahalli Park', 'Devegowda Petrol Bunk', 'Kamakya Talkies', 'Kathriguppe', 'Janatha Bazar Banashankari', 'Hosakerehalli  Junction', 'Hosakerehalli Petrol Bunk', 'PES College', 'Veerabhadranagara', 'Nayandahalli Junction', '1st Stage 3rd Block Nagarabhavi (Summanahalli)', 'Nagarabhavi Circle', 'BDA Complex Cross Nagarabhavi', 'Malagala', 'Summanahalli', 'Depot-31 Gate', 'Lurdubayi Samudaya Bhavana', 'Kempegowda Arch', 'Laggere Bridge', 'Nandini Layout Ring Road', 'Nandhini Layout', 'Rajkumar Punya Bhoomi', 'Kanteerava Studio', 'Modern Food Goraguntepalya', 'Reliance Petrol Bunk Goraguntepalya', 'Goraguntepalya', 'Alisda', 'Jalahalli Bakery', 'Muthyalanagara Cross', 'MES Road', 'BEL Circle', 'Kuvempu Circle', 'Devinagara Cross', 'Bhadrappa Layout', 'Hebbala Bridge']",8202,0
501-BH BTM-BSK-HBLB,Hebbala Bridge → Kuvempunagara Bus station (BTM Layout),4,"['20:30:00', '20:45:00', '21:00:00', '21:15:00']",48,"['Hebbala Bridge', 'Bhadrappa Layout', 'Devinagara Cross', 'Kuvempu Circle', 'BEL Circle', 'MES Road', 'Muthyalanagara Cross', 'Jalahalli Bakery', 'Jalahalli Village', 'Alisda', 'Goraguntepalya', 'Reliance Petrol Bunk Goraguntepalya', 'Modern Food Goraguntepalya', 'Kanteerava Studio', 'Rajkumar Punya Bhoomi', 'Nandhini Layout', 'Nandini Layout Ring Road', 'Laggere Bridge', 'Kempegowda Arch', 'Lurdubayi Samudaya Bhavana', 'Depot-31 Gate', 'Summanahalli', 'Sattva Anugraha Apartment', 'Malagala', 'BDA Complex Cross Nagarabhavi', 'Nagarabhavi Circle', '1st Stage 3rd Block Nagarabhavi (Nayandahalli)', 'Nayandahalli Junction', 'Veerabhadranagara', 'PES College', 'Hosakerehalli Petrol Bunk', 'Hosakerehalli  Junction', 'Janatha Bazar Banashankari', 'Kathriguppe', 'Kamakya Talkies', 'Devegowda Petrol Bunk', 'Kadirenahalli Park', 'Kadirenahalli Cross', 'Banashankari Bus Station', 'Sangam Circle', 'Jayanagara 5th Block', 'Marenahalli Petrol Bunk(Ragigudda Metro Station)', 'Ragigudda Temple', 'East End Jayanagara', 'MICO Layout BTM', 'BTM Layout Water Tank', 'BTM Layout 16th Main', 'Kuvempunagara Bus station (BTM Layout)']",8202,1
282-B HBLB-MGH,Hebbala Bridge → Meesagaanahalli,1,['14:25:00'],26,"['Hebbala Bridge', 'Military Dairy Farm (Esteem Mall)', 'Kodigehalli Gate', 'Byatarayanapura', 'GKVK GATE', 'Jakkur Aerodrum', 'Allalasandra Gate', 'Raitarasanthe Yelahanka', 'Yelahanka Santhe Circle', 'Kogilu Cross', 'Kendriya Vihara', 'Venkatala', 'Palanahalli Gate', 'Bagalur Cross', 'Indian Air Force', 'Bharathi Nagara', 'Hunasamaranahalli', 'SMVIT Cross', 'Bettahalasuru Cross', 'Vidyanagara Cross Chikkajala', 'Venkateshwara College', 'Vidyanagara Chikkajala 1', 'Akkayammana Betta Huttanahalli Cross', 'Huttanahalli', 'Kolipura', 'Meesagaanahalli']",8182,0
282-B HBLB-MGH,Meesaganahalli → Hebbala Bridge,1,['13:30:00'],25,"['Meesaganahalli', 'Kolipura', 'Huttanahalli', 'Akkayammana Betta', 'Vidyanagara Chikkajala', 'Venkateshwara College', 'Vidyanagara Cross', 'Bettahalasuru Cross', 'SMVIT Cross', 'Hunasamaranahalli', 'Bharathi Nagara', 'Indian Air Force', 'Bagalur Cross', 'Palanahalli Gate', 'Venkatala', 'Kendriya Vihara', 'Kogilu Cross', 'Raitarasanthe Yelahanka', 'Allalasandra Gate', 'Jakkur Aerodrum', 'GKVK GATE', 'Byatarayanapura', 'Kodigehalli Gate', 'Military Dairy Farm (Esteem Mall)', 'Hebbala Bridge']",8182,1
501-NH,Nayandahalli Junction → Hebbala Bridge,49,"['06:15:00', '06:30:00', '06:45:00', '07:00:00', '07:15:00', '07:30:00', '07:55:00', '08:20:00', '08:35:00', '08:40:00', '08:50:00', '08:55:00', '09:05:00', '09:10:00', '09:25:00', '09:40:00', '09:55:00', '10:40:00', '11:10:00', '11:15:00', '11:30:00', '11:45:00', '13:30:00', '13:35:00', '13:45:00', '14:10:00', '15:25:00', '15:40:00', '15:55:00', '16:10:00', '16:25:00', '16:30:00', '17:20:00', '18:00:00', '18:15:00', '18:30:00', '18:40:00', '18:45:00', '18:55:00', '19:00:00', '19:20:00', '19:25:00', '19:50:00', '20:20:00', '20:35:00', '20:50:00', '21:00:00', '21:05:00', '21:20:00']",27,"['Nayandahalli Junction', '1st Stage 3rd Block Nagarabhavi (Summanahalli)', 'Nagarabhavi Circle', 'BDA Complex Cross Nagarabhavi', 'Malagala', 'Summanahalli', 'Depot-31 Gate', 'Lurdubayi Samudaya Bhavana', 'Kempegowda Arch', 'Laggere Bridge', 'Nandini Layout Ring Road', 'Nandhini Layout', 'Rajkumar Punya Bhoomi', 'Kanteerava Studio', 'Modern Food Goraguntepalya', 'Reliance Petrol Bunk Goraguntepalya', 'Goraguntepalya', 'Alisda', 'Jalahalli Village', 'Jalahalli Bakery', 'Muthyalanagara Cross', 'MES Road', 'BEL Circle', 'Kuvempu Circle', 'Devinagara Cross', 'Bhadrappa Layout', 'Hebbala Bridge']",6134,0
501-NH,Hebbala Bridge → Nayandahalli Junction,49,"['05:15:00', '05:30:00', '05:45:00', '06:00:00', '06:15:00', '06:30:00', '06:50:00', '07:15:00', '07:30:00', '07:35:00', '07:45:00', '07:50:00', '08:00:00', '08:05:00', '08:20:00', '08:35:00', '08:50:00', '09:00:00', '09:25:00', '09:45:00', '10:00:00', '10:15:00', '12:20:00', '12:25:00', '12:35:00', '12:55:00', '14:20:00', '14:35:00', '14:50:00', '15:00:00', '15:05:00', '15:20:00', '16:15:00', '16:55:00', '17:10:00', '17:25:00', '17:35:00', '17:40:00', '17:50:00', '17:55:00', '18:15:00', '18:20:00', '18:40:00', '19:05:00', '19:20:00', '19:35:00', '19:45:00', '19:50:00', '20:05:00']",28,"['Hebbala Bridge', 'Bhadrappa Layout', 'Devinagara Cross', 'Kuvempu Circle', 'BEL Circle', 'MES Road', 'Muthyalanagara Cross', 'Jalahalli Bakery', 'Jalahalli Village', 'Alisda', 'Goraguntepalya', 'Reliance Petrol Bunk Goraguntepalya', 'Modern Food Goraguntepalya', 'Kanteerava Studio', 'Rajkumar Punya Bhoomi', 'Nandhini Layout', 'Nandini Layout Ring Road', 'Laggere Bridge', 'Kempegowda Arch', 'Lurdubayi Samudaya Bhavana', 'Depot-31 Gate', 'Summanahalli', 'Sattva Anugraha Apartment', 'Malagala', 'BDA Complex Cross Nagarabhavi', 'Nagarabhavi Circle', '1st Stage 3rd Block Nagarabhavi (Nayandahalli)', 'Nayandahalli Junction']",6134,1
500-A PPLO-HBLB,Poornaprajna Layout → Hebbala Bridge,2,"['14:31:00', '15:16:00']",55,"['Poornaprajna Layout', 'Arehalli', 'Uttarahalli', 'Nano Hospital', 'Chikkallasandra Bank Colony', 'Chikkallasandra Aralimara', 'Gowdanapalya', 'Prarthana School', 'Kadirenahalli Village', 'Kadirenahalli Cross', 'Banashankari Bus Station', 'Sangam Circle', 'Jayanagara 5th Block', 'Marenahalli Petrol Bunk(Ragigudda Metro Station)', 'Ragigudda Temple', 'East End Jayanagara', 'MICO Layout BTM', 'BTM Layout Water Tank', 'BTM Layout 16th Main', 'Kuvempunagara ( BTM Layout)', 'Central Silk Board', 'SI Apartment HSR Layout', '14th Main HSR Layout', 'Depot-25 Gate', 'Agara Junction', 'Ibbaluru', 'Sarjapura Ring Road Junction', 'Bellanduru Petrol Bunk', 'Bellanduru City light Apartment', 'Eco Space', 'Devarabisanahalli Ring Road', 'New Horizon College', 'Kadubisanahalli', 'Multiplex Marathahalli', 'Kalamandira Marathahalli Bridge', 'Karthik Nagara', 'Dodda Nekkundi Bridge/Rainbow Hospital', 'EMC2', 'Mahadevapura Ring Road', 'B Narayanapura Ring Road', 'KR Pura Railway Station', 'Tin Factory', 'Kasthurinagara', 'B Channasandra Bridge(Ramamurthy Nagara Ring Road)', 'Vijaya Bank Colony Ring Road', 'Horamavu Signal', 'Babusabpalya', 'Kalyananagara', 'Hennur Junction', 'HBR Layout', 'Nagawara Junction', 'Manyatha Tech Park', 'Veerannapalya', 'Kempapura', 'Hebbala Bridge']",2808,0
500-A PPLO-HBLB,Hebbala Bridge → Poornaprajna Layout,1,['09:45:00'],54,"['Hebbala Bridge', 'Kempapura', 'Veerannapalya', 'Manyatha Tech Park', 'Nagawara Junction', 'HBR Layout', 'Hennur Junction', 'Kalyananagara', 'Babusabpalya', 'Horamavu Signal', 'Vijaya Bank Colony Ring Road', 'B Channasandra Bridge(Ramamurthy Nagara Ring Road)', 'Kasthurinagara', 'Tin Factory', 'KR Pura Railway Station', 'B Narayanapura Ring Road', 'Mahadevapura Ring Road', 'EMC2', 'Dodda Nekkundi Bridge/Rainbow Hospital', 'Karthik Nagara', 'Kalamandira Marathahalli Bridge', 'Multiplex Marathahalli', 'Kadubisanahalli', 'New Horizon College', 'Devarabisanahalli Ring Road', 'Eco Space', 'Bellanduru City Light Appartment', 'Bellanduru Petrol Bunk', 'Sarjapura Ring Road Junction', 'Ibbaluru', 'Agara Junction', 'Depot-25 Gate (Central Silk Board)', 'HSR Layout 14th Main', 'SI Apartment HSR Layout', 'Central Silk Board Metro Station', 'Kuvempunagara Bus Station(BTM Layout)', 'BTM Layout 16th Main', 'BTM Layout Water Tank', 'MICO Layout BTM', 'East End Jayanagara', 'Ragigudda Temple', 'Marenahalli Petrol Bunk(Ragigudda Metro Station)', 'Jayanagara 5th Block', 'Sangam Circle', 'Banashankari Bus Station', 'Kadirenahalli Cross', 'Kadirenahalli Village', 'Prarthana School', 'Chikkallasandra Aralimara', 'Chikkallasandra Bank Colony', 'Nano Hospital', 'Uttarahalli', 'Arehalli', 'Poornaprajna Layout']",2808,1
287-A RTNPS-HBLB,RT Nagara Police Station → Hebbala Bridge,1,['06:32:00'],7,"['RT Nagara Police Station', 'Vasanthappa Block', 'CBI', 'Veterinary Hospital', 'Hebbala Canara Bank', 'Hebbala', 'Hebbala Bridge']",2662,0
500-CH SJP-HBL,Sarjapura → Hebbala Bridge,5,"['19:50:00', '20:05:00', '20:20:00', '20:35:00', '20:50:00']",50,"['Sarjapura', 'Sarjapura Circle', 'Sompura Gate', 'Crystal Apartment Sarjapura Road', 'Yamare', 'Chambenahalli', 'Thigalara Chowdenahalli Cross', 'Dommasandra', 'Dommasandra Circle', 'Subramanya swamy Temple', 'Muttanalluru Cross', 'Sulikunte', 'Kodathi Gate', 'Wipro Campus Sarjapura Road', 'Ambedkar Nagara', 'Carmelram Gate', 'Doddakannalli', 'Radhareddy Layout', 'Junnasandra Gate Wipro Regional Office', 'Kaikondrahalli', 'Bellanduru Gate SJP Road', 'Sarjapura Ring Road Junction', 'Bellanduru Petrol Bunk', 'Bellanduru City light Apartment', 'Eco Space', 'Devarabisanahalli Ring Road', 'New Horizon College', 'Kadubisanahalli', 'Multiplex Marathahalli', 'Kalamandira Marathahalli Bridge', 'Karthik Nagara', 'Dodda Nekkundi Bridge/Rainbow Hospital', 'EMC2', 'Mahadevapura Ring Road', 'B Narayanapura Ring Road', 'KR Pura Railway Station', 'Tin Factory', 'Kasthurinagara', 'B Channasandra Bridge(Ramamurthy Nagara Ring Road)', 'Vijaya Bank Colony Ring Road', 'Horamavu Signal', 'Babusabpalya', 'Kalyananagara', 'Hennur Junction', 'HBR Layout', 'Nagawara Junction', 'Manyatha Tech Park', 'Veerannapalya', 'Kempapura', 'Hebbala Bridge']",7162,0
500-CH SJP-HBL,Hebbala Bridge → Sarjapura,5,"['04:45:00', '05:00:00', '05:15:00', '05:30:00', '05:45:00']",51,"['Hebbala Bridge', 'Kempapura', 'Veerannapalya', 'Manyatha Tech Park', 'Nagawara Junction', 'HBR Layout', 'Hennur Junction', 'Kalyananagara', 'Kalyananagara 80 feet Road', 'Babusabpalya', 'Horamavu Signal', 'Vijaya Bank Colony Ring Road', 'B Channasandra Bridge(Ramamurthy Nagara Ring Road)', 'Kasthurinagara', 'Tin Factory', 'KR Pura Railway Station', 'B Narayanapura Ring Road', 'Mahadevapura Ring Road', 'EMC2', 'Dodda Nekkundi Bridge/Rainbow Hospital', 'Karthik Nagara', 'Kalamandira Marathahalli Bridge', 'Multiplex Marathahalli', 'Kadubisanahalli', 'New Horizon College', 'Devarabisanahalli Ring Road', 'Eco Space', 'Bellanduru City Light Appartment', 'Bellanduru Petrol Bunk', 'Sarjapura Road Ibbaluru Junction', 'Bellanduru Gate SJP Road', 'Kaikondrahalli', 'Junnasandra Gate Wipro Regional Office', 'Radhareddy Layout', 'Doddakannalli', 'Carmelram Gate', 'Ambedkar Nagara', 'Wipro Campus Sarjapura Road', 'Kodathi Gate', 'Sulikunte', 'Muttanalluru Cross', 'Subramanya Swamy Temple', 'Dommasandra Circle', 'Dommasandra', 'Thigalara Chowdenahalli Cross', 'Chambenahalli', 'Yamare', 'Crystal Apartment Sarjapura Road', 'Sompura Gate', 'Sarjapura Circle', 'Sarjapura']",7162,1
V-500HS,Sarjapura → Hebbala Bridge,10,"['10:50:00', '11:50:00', '12:05:00', '16:00:00', '16:15:00', '17:55:00', '18:15:00', '19:00:00', '20:00:00', '20:40:00']",51,"['Sarjapura', 'Sarjapura Circle', 'Sompura Gate', 'Crystal Apartment Sarjapura Road', 'Yamare', 'Chambenahalli', 'Thigalara Chowdenahalli Cross', 'Dommasandra', 'Dommasandra Circle', 'Subramanya swamy Temple', 'Muttanalluru Cross', 'Sulikunte', 'Kodathi Gate', 'Wipro Campus Sarjapura Road', 'Ambedkar Nagara', 'Carmelram Gate', 'Doddakannalli', 'Radhareddy Layout', 'Junnasandra Gate Wipro Regional Office', 'Kaikondrahalli', 'Bellanduru Gate SJP Road', 'Sarjapura Ring Road Junction', 'Bellanduru Petrol Bunk', 'Bellanduru City light Apartment', 'Eco Space', 'Devarabisanahalli Ring Road', 'New Horizon College', 'Kadubisanahalli', 'Multiplex Marathahalli', 'Marathahalli Bridge', 'Kalamandira Marathahalli Bridge', 'Karthik Nagara', 'Dodda Nekkundi Bridge/Rainbow Hospital', 'EMC2', 'Mahadevapura Ring Road', 'B Narayanapura Ring Road', 'KR Pura Railway Station', 'Tin Factory', 'Kasthurinagara', 'B Channasandra Bridge(Ramamurthy Nagara Ring Road)', 'Vijaya Bank Colony Ring Road', 'Horamavu Signal', 'Babusabpalya', 'Kalyananagara', 'Hennur Junction', 'HBR Layout', 'Nagawara Junction', 'Manyatha Tech Park', 'Veerannapalya', 'Kempapura', 'Hebbala Bridge']",7063,0
V-500HS,Hebbala Bridge → Sarjapura,10,"['07:15:00', '08:30:00', '09:20:00', '10:00:00', '13:00:00', '14:00:00', '14:55:00', '17:30:00', '18:25:00', '19:10:00']",50,"['Hebbala Bridge', 'Kempapura', 'Veerannapalya', 'Manyatha Tech Park', 'Nagawara Junction', 'HBR Layout', 'Hennur Junction', 'Kalyananagara', 'Babusabpalya', 'Horamavu Signal', 'Vijaya Bank Colony Ring Road', 'B Channasandra Bridge(Ramamurthy Nagara Ring Road)', 'Kasthurinagara', 'Tin Factory', 'KR Pura Railway Station', 'B Narayanapura Ring Road', 'Mahadevapura Ring Road', 'EMC2', 'Dodda Nekkundi Bridge/Rainbow Hospital', 'Karthik Nagara', 'Kalamandira Marathahalli Bridge', 'Multiplex Marathahalli', 'Kadubisanahalli', 'New Horizon College', 'Devarabisanahalli Ring Road', 'Eco Space', 'Bellanduru City Light Appartment', 'Bellanduru Petrol Bunk', 'Sarjapura Road Ibbaluru Junction', 'Bellanduru Gate SJP Road', 'Kaikondrahalli', 'Junnasandra Gate Wipro Regional Office', 'Radhareddy Layout', 'Doddakannalli', 'Carmelram Gate', 'Ambedkar Nagara', 'Wipro Campus Sarjapura Road', 'Kodathi Gate', 'Sulikunte', 'Muttanalluru Cross', 'Subramanya Swamy Temple', 'Dommasandra Circle', 'Dommasandra', 'Thigalara Chowdenahalli Cross', 'Chambenahalli', 'Yamare', 'Crystal Apartment Sarjapura Road', 'Sompura Gate', 'Sarjapura Circle', 'Sarjapura']",7063,1
